phrase_id,phrase_text,verb,noun,context
2613,pick a piece of cloth,pick,cloth,inventory
2614,pick up piece of cloth,pick,cloth,inventory
2615,pick up heavy velvet curtains (open),pick,curtains-open,inventory
2616,pick heavy velvet curtains (open),pick,curtains-open,inventory
2617,pick up curtains,pick,curtains-open,inventory
2618,pick up heavy velvet curtains,pick,curtains,inventory
2619,pick heavy velvet curtains,pick,curtains,inventory
2620,pick up a glass shard,pick,glass-shard,inventory
2621,pick a glass shard,pick,glass-shard,inventory
2622,pick up glass shard,pick,glass-shard,inventory
2623,pick up a small knife,pick,knife,inventory
2624,pick a small knife,pick,knife,inventory
2625,pick up small knife,pick,knife,inventory
2626,pick up a lit match,pick,match-lit,inventory
2627,pick a lit match,pick,match-lit,inventory
2628,pick up lit match,pick,match-lit,inventory
2629,pick up a wooden match,pick,match,inventory
2630,pick a wooden match,pick,match,inventory
2631,pick up wooden match,pick,match,inventory
2632,pick up a small matchbox,pick,matchbox,inventory
2633,pick a small matchbox,pick,matchbox,inventory
2634,pick up small matchbox,pick,matchbox,inventory
2635,pick up a sewing needle,pick,needle,inventory
2636,pick a sewing needle,pick,needle,inventory
2637,pick up sewing needle,pick,needle,inventory
2638,pick up a small nightstand (drawer open),pick,nightstand-open,inventory
2639,pick a small nightstand (drawer open),pick,nightstand-open,inventory
2640,pick up small nightstand (drawer open),pick,nightstand-open,inventory
2641,pick up a small nightstand,pick,nightstand,inventory
2642,pick a small nightstand,pick,nightstand,inventory
2643,pick up small nightstand,pick,nightstand,inventory
2644,pick up a blank sheet of paper,pick,paper,inventory
2645,pick a blank sheet of paper,pick,paper,inventory
2646,pick up blank sheet of paper,pick,paper,inventory
2647,pick up an ink pen,pick,pen,inventory
2648,pick an ink pen,pick,pen,inventory
2649,pick up ink pen,pick,pen,inventory
2650,pick up a graphite pencil,pick,pencil,inventory
2651,pick a graphite pencil,pick,pencil,inventory
2652,pick up graphite pencil,pick,pencil,inventory
2653,pick up a goose-down pillow,pick,pillow,inventory
2654,pick a goose-down pillow,pick,pillow,inventory
2655,pick up goose-down pillow,pick,pillow,inventory
2656,pick up a sewing pin,pick,pin,inventory
2657,pick a sewing pin,pick,pin,inventory
2658,pick up sewing pin,pick,pin,inventory
2659,pick up a small glass bottle,pick,poison-bottle,inventory
2660,pick a small glass bottle,pick,poison-bottle,inventory
2661,pick up small glass bottle,pick,poison-bottle,inventory
2662,pick up a dirty rag,pick,rag,inventory
2663,pick a dirty rag,pick,rag,inventory
2664,pick up dirty rag,pick,rag,inventory
2665,pick up a threadbare rug,pick,rug,inventory
2666,pick a threadbare rug,pick,rug,inventory
2667,pick up threadbare rug,pick,rug,inventory
2668,pick up a burlap sack,pick,sack,inventory
2669,pick a burlap sack,pick,sack,inventory
2670,pick up burlap sack,pick,sack,inventory
2671,pick up a terrible burlap jacket,pick,terrible-jacket,inventory
2672,pick a terrible burlap jacket,pick,terrible-jacket,inventory
2673,pick up terrible burlap jacket,pick,terrible-jacket,inventory
2674,pick up a spool of thread,pick,thread,inventory
2675,pick a spool of thread,pick,thread,inventory
2676,pick up spool of thread,pick,thread,inventory
2677,pick up an oak vanity (mirror broken),pick,vanity-mirror-broken,inventory
2678,pick an oak vanity (mirror broken),pick,vanity-mirror-broken,inventory
2679,pick up oak vanity (mirror broken),pick,vanity-mirror-broken,inventory
2680,"pick up an oak vanity (drawer open, mirror broken)",pick,vanity-open-mirror-broken,inventory
2681,"pick an oak vanity (drawer open, mirror broken)",pick,vanity-open-mirror-broken,inventory
2682,"pick up oak vanity (drawer open, mirror broken)",pick,vanity-open-mirror-broken,inventory
2683,pick up an oak vanity (drawer open),pick,vanity-open,inventory
2684,pick an oak vanity (drawer open),pick,vanity-open,inventory
2685,pick up oak vanity (drawer open),pick,vanity-open,inventory
2686,pick up an oak vanity,pick,vanity,inventory
2687,pick an oak vanity,pick,vanity,inventory
2688,pick up oak vanity,pick,vanity,inventory
2689,pick up a heavy wardrobe (open),pick,wardrobe-open,inventory
2690,pick a heavy wardrobe (open),pick,wardrobe-open,inventory
2691,pick up heavy wardrobe (open),pick,wardrobe-open,inventory
2692,pick up a heavy wardrobe,pick,wardrobe,inventory
2693,pick a heavy wardrobe,pick,wardrobe,inventory
2694,pick up heavy wardrobe,pick,wardrobe,inventory
2695,pick up an open leaded glass window,pick,window-open,inventory
2696,pick an open leaded glass window,pick,window-open,inventory
2697,pick up open leaded glass window,pick,window-open,inventory
2698,pick up a leaded glass window,pick,window,inventory
2699,pick a leaded glass window,pick,window,inventory
2700,pick up leaded glass window,pick,window,inventory
2701,pick up a moth-eaten wool cloak,pick,wool-cloak,inventory
2702,pick a moth-eaten wool cloak,pick,wool-cloak,inventory
2703,pick up moth-eaten wool cloak,pick,wool-cloak,inventory
2704,place a crude bandage,place,bandage,inventory
2705,put a crude bandage,place,bandage,inventory
2706,set down a crude bandage,place,bandage,inventory
2707,place rumpled bed sheets,place,bed-sheets,inventory
2708,put rumpled bed sheets,place,bed-sheets,inventory
2709,set down rumpled bed sheets,place,bed-sheets,inventory
2710,place a large four-poster bed,place,bed,inventory
2711,put a large four-poster bed,place,bed,inventory
2712,set down a large four-poster bed,place,bed,inventory
2713,place a heavy wool blanket,place,blanket,inventory
2714,put a heavy wool blanket,place,blanket,inventory
2715,set down a heavy wool blanket,place,blanket,inventory
2716,place a small brass key,place,brass-key,inventory
2717,put a small brass key,place,brass-key,inventory
2718,set down a small brass key,place,brass-key,inventory
2719,place a lit tallow candle,place,candle-lit,inventory
2720,put a lit tallow candle,place,candle-lit,inventory
2721,set down a lit tallow candle,place,candle-lit,inventory
2722,place a tallow candle,place,candle,inventory
2723,put a tallow candle,place,candle,inventory
2724,set down a tallow candle,place,candle,inventory
2725,place a ceramic chamber pot,place,chamber-pot,inventory
2726,put a ceramic chamber pot,place,chamber-pot,inventory
2727,set down a ceramic chamber pot,place,chamber-pot,inventory
2728,place a piece of cloth,place,cloth,inventory
2729,put a piece of cloth,place,cloth,inventory
2730,set down a piece of cloth,place,cloth,inventory
2731,place heavy velvet curtains (open),place,curtains-open,inventory
2732,put heavy velvet curtains (open),place,curtains-open,inventory
2733,set down heavy velvet curtains (open),place,curtains-open,inventory
2734,place heavy velvet curtains,place,curtains,inventory
2735,put heavy velvet curtains,place,curtains,inventory
2736,set down heavy velvet curtains,place,curtains,inventory
2737,place a glass shard,place,glass-shard,inventory
2738,put a glass shard,place,glass-shard,inventory
2739,set down a glass shard,place,glass-shard,inventory
2740,place a small knife,place,knife,inventory
2741,put a small knife,place,knife,inventory
2742,set down a small knife,place,knife,inventory
2743,place a lit match,place,match-lit,inventory
2744,put a lit match,place,match-lit,inventory
2745,set down a lit match,place,match-lit,inventory
2746,place a wooden match,place,match,inventory
2747,put a wooden match,place,match,inventory
2748,set down a wooden match,place,match,inventory
2749,place a small matchbox,place,matchbox,inventory
2750,put a small matchbox,place,matchbox,inventory
2751,set down a small matchbox,place,matchbox,inventory
2752,place a sewing needle,place,needle,inventory
2753,put a sewing needle,place,needle,inventory
2754,set down a sewing needle,place,needle,inventory
2755,place a small nightstand (drawer open),place,nightstand-open,inventory
2756,put a small nightstand (drawer open),place,nightstand-open,inventory
2757,set down a small nightstand (drawer open),place,nightstand-open,inventory
2758,place a small nightstand,place,nightstand,inventory
2759,put a small nightstand,place,nightstand,inventory
2760,set down a small nightstand,place,nightstand,inventory
2761,place a blank sheet of paper,place,paper,inventory
2762,put a blank sheet of paper,place,paper,inventory
2763,set down a blank sheet of paper,place,paper,inventory
2764,place an ink pen,place,pen,inventory
2765,put an ink pen,place,pen,inventory
2766,set down an ink pen,place,pen,inventory
2767,place a graphite pencil,place,pencil,inventory
2768,put a graphite pencil,place,pencil,inventory
2769,set down a graphite pencil,place,pencil,inventory
2770,place a goose-down pillow,place,pillow,inventory
2771,put a goose-down pillow,place,pillow,inventory
2772,set down a goose-down pillow,place,pillow,inventory
2773,place a sewing pin,place,pin,inventory
2774,put a sewing pin,place,pin,inventory
2775,set down a sewing pin,place,pin,inventory
2776,place a small glass bottle,place,poison-bottle,inventory
2777,put a small glass bottle,place,poison-bottle,inventory
2778,set down a small glass bottle,place,poison-bottle,inventory
2779,place a dirty rag,place,rag,inventory
2780,put a dirty rag,place,rag,inventory
2781,set down a dirty rag,place,rag,inventory
2782,place a threadbare rug,place,rug,inventory
2783,put a threadbare rug,place,rug,inventory
2784,set down a threadbare rug,place,rug,inventory
2785,place a burlap sack,place,sack,inventory
2786,put a burlap sack,place,sack,inventory
2787,set down a burlap sack,place,sack,inventory
2788,place a terrible burlap jacket,place,terrible-jacket,inventory
2789,put a terrible burlap jacket,place,terrible-jacket,inventory
2790,set down a terrible burlap jacket,place,terrible-jacket,inventory
2791,place a spool of thread,place,thread,inventory
2792,put a spool of thread,place,thread,inventory
2793,set down a spool of thread,place,thread,inventory
2794,place an oak vanity (mirror broken),place,vanity-mirror-broken,inventory
2795,put an oak vanity (mirror broken),place,vanity-mirror-broken,inventory
2796,set down an oak vanity (mirror broken),place,vanity-mirror-broken,inventory
2797,"place an oak vanity (drawer open, mirror broken)",place,vanity-open-mirror-broken,inventory
2798,"put an oak vanity (drawer open, mirror broken)",place,vanity-open-mirror-broken,inventory
2799,"set down an oak vanity (drawer open, mirror broken)",place,vanity-open-mirror-broken,inventory
2800,place an oak vanity (drawer open),place,vanity-open,inventory
2801,put an oak vanity (drawer open),place,vanity-open,inventory
2802,set down an oak vanity (drawer open),place,vanity-open,inventory
2803,place an oak vanity,place,vanity,inventory
2804,put an oak vanity,place,vanity,inventory
2805,set down an oak vanity,place,vanity,inventory
2806,place a heavy wardrobe (open),place,wardrobe-open,inventory
2807,put a heavy wardrobe (open),place,wardrobe-open,inventory
2808,set down a heavy wardrobe (open),place,wardrobe-open,inventory
2809,place a heavy wardrobe,place,wardrobe,inventory
2810,put a heavy wardrobe,place,wardrobe,inventory
2811,set down a heavy wardrobe,place,wardrobe,inventory
2812,place an open leaded glass window,place,window-open,inventory
2813,put an open leaded glass window,place,window-open,inventory
2814,set down an open leaded glass window,place,window-open,inventory
2815,place a leaded glass window,place,window,inventory
2816,put a leaded glass window,place,window,inventory
2817,set down a leaded glass window,place,window,inventory
2818,place a moth-eaten wool cloak,place,wool-cloak,inventory
2819,put a moth-eaten wool cloak,place,wool-cloak,inventory
2820,set down a moth-eaten wool cloak,place,wool-cloak,inventory
2821,prick a crude bandage,prick,bandage,interaction
2822,poke a crude bandage,prick,bandage,interaction
2823,jab a crude bandage,prick,bandage,interaction
2824,prick rumpled bed sheets,prick,bed-sheets,interaction
2825,poke rumpled bed sheets,prick,bed-sheets,interaction
2826,jab rumpled bed sheets,prick,bed-sheets,interaction
2827,prick a large four-poster bed,prick,bed,interaction
2828,poke a large four-poster bed,prick,bed,interaction
2829,jab a large four-poster bed,prick,bed,interaction
2830,prick a heavy wool blanket,prick,blanket,interaction
2831,poke a heavy wool blanket,prick,blanket,interaction
2832,jab a heavy wool blanket,prick,blanket,interaction
2833,prick a small brass key,prick,brass-key,interaction
2834,poke a small brass key,prick,brass-key,interaction
2835,jab a small brass key,prick,brass-key,interaction
2836,prick a lit tallow candle,prick,candle-lit,interaction
2837,poke a lit tallow candle,prick,candle-lit,interaction
2838,jab a lit tallow candle,prick,candle-lit,interaction
2839,prick a tallow candle,prick,candle,interaction
2840,poke a tallow candle,prick,candle,interaction
2841,jab a tallow candle,prick,candle,interaction
2842,prick a ceramic chamber pot,prick,chamber-pot,interaction
2843,poke a ceramic chamber pot,prick,chamber-pot,interaction
2844,jab a ceramic chamber pot,prick,chamber-pot,interaction
2845,prick a piece of cloth,prick,cloth,interaction
2846,poke a piece of cloth,prick,cloth,interaction
2847,jab a piece of cloth,prick,cloth,interaction
2848,prick heavy velvet curtains (open),prick,curtains-open,interaction
2849,poke heavy velvet curtains (open),prick,curtains-open,interaction
